1.61859e+09,-0.000428032,0.0119433,-0.000732547,0.999928,0.00747438,0.000548649,-0.00302319
1.61859e+09,0.000132409,0.0212967,-0.00283477,0.999769,0.00740281,0.00333169,0.00747576
1.61859e+09,-0.000317985,0.0174317,-0.00617828,0.999829,-0.00178407,0.00757393,0.0423229
1.61859e+09,-0.00117792,0.0171643,-0.0100251,0.999802,0.00348777,0.00862787,0.0737765
1.61859e+09,-0.0023786,0.0164408,-0.0139205,0.999765,0.0060238,0.00208244,0.0934638
1.61859e+09,-0.000156804,-0.00406787,-0.0216424,0.999757,-0.00350888,0.000670585,0.141792
1.61859e+09,-0.00093694,-0.0118696,-0.0312177,0.999442,-0.0032632,-0.00458108,0.189885
1.61859e+09,0.000391879,-0.00544135,-0.0421743,0.999095,-0.00136523,-0.0036841,0.260116
1.61859e+09,0.000809264,0.000100558,-0.052915,0.998599,-0.00201135,-0.00646635,0.324305
1.61859e+09,0.00371084,-0.00565197,-0.0566894,0.998369,-0.00398613,-0.00287315,0.377944
1.61859e+09,0.00339775,-0.0219971,-0.0549084,0.998243,-0.0081222,0.000220483,0.431285
1.61859e+09,-0.00254206,-0.0498002,-0.0512361,0.997441,-0.0221875,0.00530273,0.470377
1.61859e+09,-0.00480006,-0.0648057,-0.0483383,0.996715,-0.026229,0.00658043,0.508038
1.61859e+09,-0.00698629,-0.0730321,-0.045505,0.996266,-0.028781,0.0110396,0.541805
1.61859e+09,-0.00751487,-0.0805103,-0.0401233,0.995918,-0.0293016,0.0172357,0.562137
1.61859e+09,-0.00722148,-0.0844731,-0.0332235,0.995846,-0.0322761,0.0236356,0.569988
1.61859e+09,-0.00838737,-0.076477,-0.0290212,0.996614,-0.0285427,0.0302647,0.563502
1.61859e+09,-0.00998901,-0.0597188,-0.0278594,0.997776,-0.0189424,0.0343126,0.560841
1.61859e+09,-0.0129973,-0.0431726,-0.0274786,0.998605,-0.00992994,0.036965,0.554353
1.61859e+09,-0.0214074,-0.0348274,-0.0267001,0.998807,-0.00261971,0.0409115,0.547221
1.61859e+09,-0.0407439,-0.0329356,-0.026869,0.998265,0.000712226,0.0460206,0.54376
1.61859e+09,-0.0760696,-0.0324792,-0.0295052,0.996136,0.0055715,0.0509863,0.538907
1.61859e+09,-0.121518,-0.032674,-0.0335656,0.991483,0.00721865,0.0586841,0.529102
1.61859e+09,-0.169618,-0.0353695,-0.036262,0.984207,0.00585756,0.061328,0.513237
1.61859e+09,-0.216953,-0.038051,-0.038265,0.974689,0.00359853,0.0650493,0.495918
1.61859e+09,-0.264256,-0.0341246,-0.0392972,0.963047,0.00112452,0.0640462,0.475588
1.61859e+09,-0.305964,-0.0239463,-0.0417163,0.950827,-0.00105658,0.0646941,0.455121
1.61859e+09,-0.342129,-0.0255032,-0.0405918,0.938429,-0.00129662,0.0613488,0.438473
1.61859e+09,-0.375423,-0.0276888,-0.0381341,0.925655,0.000656644,0.064657,0.422161
1.61859e+09,-0.408014,-0.0231018,-0.0363487,0.911959,0.0035564,0.0602633,0.40538
1.61859e+09,-0.437517,-0.0114321,-0.0367401,0.898386,0.0030283,0.054205,0.393451
1.61859e+09,-0.460721,-0.00957034,-0.0334779,0.886862,0.000432821,0.0544617,0.384187
1.61859e+09,-0.480437,-0.00993403,-0.0299026,0.876463,-0.00243897,0.052528,0.375548
1.61859e+09,-0.494054,-0.00632286,-0.0288151,0.868931,-0.00892726,0.0473492,0.369426
1.61859e+09,-0.500118,-0.00129263,-0.0290975,0.865467,-0.0145615,0.0417344,0.366561
1.61859e+09,-0.50078,-0.000368546,-0.0291808,0.865083,-0.0164297,0.0430525,0.364359
1.61859e+09,-0.499388,0.000170232,-0.029349,0.865881,-0.0176015,0.044576,0.362308
1.61859e+09,-0.496447,0.00089711,-0.0289908,0.867583,-0.0199465,0.0425705,0.360796
1.61859e+09,-0.491139,-0.000269234,-0.0275065,0.870647,-0.0208525,0.0457241,0.360958
1.61859e+09,-0.485396,-0.00113263,-0.0261405,0.873903,-0.0211574,0.0475611,0.360101
1.61859e+09,-0.47767,-0.00134845,-0.0256284,0.878164,-0.0203841,0.0495383,0.3591
1.61859e+09,-0.46765,-0.00103987,-0.0260565,0.883529,-0.0210975,0.0502951,0.361785
1.61859e+09,-0.450336,-0.00570322,-0.0261533,0.892458,-0.0210312,0.0534978,0.366137
1.61859e+09,-0.427075,-0.0137602,-0.0262583,0.90373,-0.018393,0.0596901,0.37204
1.61859e+09,-0.393342,-0.0201782,-0.0292409,0.918706,-0.0152359,0.0652019,0.386014
1.61859e+09,-0.349489,-0.0285819,-0.0341054,0.935883,-0.00940546,0.0756148,0.401609
1.61859e+09,-0.303664,-0.0350437,-0.0377483,0.951386,-0.00743601,0.0791855,0.419471
1.61859e+09,-0.257146,-0.0483097,-0.0402376,0.964325,-0.00272278,0.0847113,0.440999
1.61859e+09,-0.206423,-0.0656027,-0.0429953,0.975314,-0.00238854,0.0859756,0.465149
1.61859e+09,-0.14938,-0.0774216,-0.046286,0.984657,-0.00373707,0.0841485,0.490608
1.61859e+09,-0.0887857,-0.0830535,-0.0493482,0.991355,-0.0057232,0.0796513,0.512882
1.61859e+09,-0.0269491,-0.0860705,-0.0514389,0.994595,-0.00844054,0.0728206,0.53565
1.61859e+09,0.0334489,-0.0832193,-0.0519495,0.994614,-0.00742648,0.0618477,0.545139
1.61859e+09,0.0919011,-0.0755722,-0.0494397,0.991665,-0.00931511,0.0487922,0.558248
1.61859e+09,0.14731,-0.071206,-0.0441386,0.985536,-0.0126857,0.0368984,0.56046
1.61859e+09,0.198125,-0.071111,-0.0385541,0.976833,-0.0125957,0.0289412,0.561703
1.61859e+09,0.246264,-0.0762902,-0.0361072,0.965521,-0.0162837,0.0199421,0.559287
1.61859e+09,0.294541,-0.0851227,-0.0374194,0.951104,-0.0203832,0.00708154,0.55615
1.61859e+09,0.342595,-0.0872181,-0.0395861,0.934588,-0.0198455,-0.00635017,0.552909
1.61859e+09,0.382638,-0.088674,-0.0414731,0.918698,-0.0202097,-0.0185291,0.546904
1.61859e+09,0.410813,-0.0942456,-0.0429874,0.905816,-0.0229416,-0.0282137,0.540004
1.61859e+09,0.428952,-0.0990943,-0.0425933,0.896865,-0.0263955,-0.0343726,0.534261
1.61859e+09,0.441632,-0.102687,-0.0414854,0.890335,-0.0283714,-0.0352314,0.532223
1.61859e+09,0.449691,-0.108044,-0.0413211,0.885662,-0.0318818,-0.0397203,0.531592
1.61859e+09,0.450256,-0.111934,-0.0422489,0.884848,-0.0349098,-0.040882,0.529993
1.61859e+09,0.445076,-0.111235,-0.0430539,0.887514,-0.03441,-0.0366679,0.526761
1.61859e+09,0.43753,-0.105661,-0.0429188,0.891942,-0.0308116,-0.0297424,0.521409
1.61859e+09,0.430361,-0.0961496,-0.0403152,0.896615,-0.0288614,-0.0218996,0.51961
1.61859e+09,0.419446,-0.0888617,-0.0377902,0.90263,-0.0276443,-0.0169053,0.518306
1.61859e+09,0.3974,-0.0864204,-0.0365572,0.912835,-0.0265159,-0.00854888,0.517674
1.61859e+09,0.360591,-0.0826946,-0.0355552,0.92837,-0.025973,0.00381997,0.52
1.61859e+09,0.30995,-0.0778535,-0.0362812,0.946865,-0.0247294,0.0154425,0.522063
1.61859e+09,0.250644,-0.0731765,-0.0390833,0.964518,-0.0250981,0.0257952,0.528757
1.61859e+09,0.184821,-0.0743228,-0.0435813,0.978988,-0.026143,0.0343076,0.535544
1.61859e+09,0.11286,-0.0745678,-0.0494916,0.989572,-0.0276982,0.0438187,0.535811
1.61859e+09,0.0411403,-0.0745538,-0.0555563,0.994818,-0.0295197,0.0530829,0.53984
1.61859e+09,-0.0255486,-0.0754365,-0.0599907,0.995016,-0.0303652,0.0639596,0.538755
1.61859e+09,-0.0858997,-0.074499,-0.0622678,0.991561,-0.0283785,0.0723509,0.532735
1.61859e+09,-0.141527,-0.0652682,-0.0639857,0.985706,-0.0239876,0.0788298,0.519485
1.61859e+09,-0.194823,-0.0543185,-0.0642005,0.977227,-0.020226,0.0811621,0.50089
1.61859e+09,-0.248163,-0.0453171,-0.0621077,0.965663,-0.0181261,0.0815894,0.483607
1.61859e+09,-0.299389,-0.042102,-0.0578478,0.951445,-0.0150848,0.0846035,0.467069
1.61859e+09,-0.348583,-0.0408109,-0.0521775,0.934934,-0.0141281,0.0825117,0.447708
1.61859e+09,-0.395839,-0.0330757,-0.0485971,0.916437,-0.0150646,0.0768999,0.430246
1.61859e+09,-0.434897,-0.0278557,-0.0465879,0.898843,-0.0167675,0.072396,0.417866
1.61859e+09,-0.465863,-0.024075,-0.0442119,0.883424,-0.0172606,0.0659589,0.409013
1.61859e+09,-0.494929,-0.0204459,-0.0388642,0.867823,-0.0217806,0.059452,0.399344
1.61859e+09,-0.521809,-0.0163476,-0.0312457,0.852333,-0.0292749,0.0570134,0.389335
1.61859e+09,-0.536103,-0.0105145,-0.0267266,0.843664,-0.0355543,0.0528751,0.383075
1.61859e+09,-0.537913,-0.00716461,-0.026424,0.842556,-0.0383905,0.0494369,0.379748
1.61859e+09,-0.536468,-0.0037082,-0.023569,0.843583,-0.0379252,0.0499148,0.372923
1.61859e+09,-0.538867,0.00833505,-0.0245365,0.841992,-0.0397453,0.0372641,0.366262
1.61859e+09,-0.533309,0.00751603,-0.0230445,0.845573,-0.0377642,0.0444267,0.365243
1.61859e+09,-0.516651,-0.00570785,-0.0216534,0.855903,-0.0336669,0.0558843,0.367549
1.61859e+09,-0.487514,-0.0141588,-0.0277167,0.87256,-0.0285169,0.0661812,0.375591
1.61859e+09,-0.447501,-0.0176962,-0.0412189,0.893158,-0.0201741,0.0742527,0.387526
1.61859e+09,-0.393123,-0.0245169,-0.0555528,0.917479,-0.00976625,0.0846949,0.407838
1.61859e+09,-0.329371,-0.0379297,-0.0654262,0.941167,-0.000181941,0.0918085,0.428722
1.61859e+09,-0.261485,-0.0439085,-0.0725543,0.961475,0.00570131,0.0946649,0.452537
1.61859e+09,-0.192883,-0.0496874,-0.0757467,0.977031,0.00938921,0.0933937,0.474419
1.61859e+09,-0.120842,-0.0513461,-0.0753083,0.988478,0.0104635,0.0885007,0.49454
1.61859e+09,-0.042267,-0.0483452,-0.071375,0.99538,0.0109768,0.0814741,0.510891
1.61859e+09,0.0391763,-0.0385913,-0.0638247,0.996445,0.00937441,0.0716374,0.519526
1.61859e+09,0.116384,-0.0249191,-0.0529462,0.991479,0.0064728,0.0608015,0.526752
1.61859e+09,0.184733,-0.0189907,-0.0413293,0.981736,0.0017985,0.048177,0.531337
1.61859e+09,0.243664,-0.0245751,-0.0303756,0.969072,-0.00569381,0.0346897,0.534448
1.61859e+09,0.294976,-0.0404581,-0.0232461,0.954365,-0.0145647,0.0216534,0.536176
1.61859e+09,0.340813,-0.0526914,-0.0187561,0.938466,-0.023231,0.00942489,0.537778
1.61859e+09,0.383138,-0.0637976,-0.0165677,0.921337,-0.0299625,-0.00370558,0.536559
1.61859e+09,0.416723,-0.0757477,-0.0161074,0.905729,-0.0355726,-0.0171824,0.531848
1.61859e+09,0.437298,-0.0849765,-0.0168217,0.895135,-0.0412297,-0.0312682,0.525667
1.61859e+09,0.447991,-0.0867724,-0.0173543,0.889648,-0.0450615,-0.0379855,0.519467
1.61859e+09,0.448859,-0.0860682,-0.0192657,0.889239,-0.0463581,-0.0433717,0.513526
1.61859e+09,0.44007,-0.0797393,-0.020784,0.894174,-0.0430165,-0.0409194,0.509113
1.61859e+09,0.425023,-0.0735354,-0.0212992,0.901939,-0.0399784,-0.033001,0.50886
1.61859e+09,0.400701,-0.072987,-0.020802,0.91306,-0.0400242,-0.0232613,0.509943
1.61859e+09,0.362774,-0.0680946,-0.0191556,0.929188,-0.0384496,-0.00903366,0.513292
1.61859e+09,0.312244,-0.0596383,-0.0188497,0.947941,-0.0363389,0.00617303,0.516947
1.61859e+09,0.25295,-0.0517882,-0.020697,0.965871,-0.0327466,0.0223709,0.519115
1.61859e+09,0.190749,-0.0477511,-0.0230278,0.980206,-0.0319685,0.0372839,0.517216
1.61859e+09,0.127973,-0.0495824,-0.0237779,0.990252,-0.0340887,0.0526582,0.512095
1.61859e+09,0.0744994,-0.0562249,-0.0231599,0.995365,-0.038237,0.0643488,0.510194
1.61859e+09,0.041879,-0.0648329,-0.021939,0.996776,-0.0428124,0.0725923,0.505327
1.61859e+09,0.0298938,-0.0701872,-0.0212893,0.996859,-0.0440841,0.0766725,0.501978
1.61859e+09,0.0246192,-0.0718147,-0.0209819,0.996893,-0.0446412,0.078847,0.500469
1.61859e+09,0.021554,-0.0679505,-0.0210225,0.997234,-0.0437374,0.0806802,0.494415
1.61859e+09,0.0206392,-0.0602182,-0.0209534,0.997752,-0.0413394,0.0821469,0.492595
1.61859e+09,0.0200115,-0.0558254,-0.0206084,0.998027,-0.0392405,0.0822741,0.488466
1.61859e+09,0.0191778,-0.0557938,-0.0204769,0.998048,-0.0373198,0.081873,0.487809
1.61859e+09,0.0182232,-0.0589854,-0.0216618,0.997857,-0.036425,0.0805103,0.48767
1.61859e+09,0.0172028,-0.0652552,-0.0306832,0.997248,-0.0324229,0.0805759,0.490137
1.61859e+09,0.0145397,-0.0691498,-0.0529174,0.996096,-0.0233194,0.0781887,0.491115
1.61859e+09,0.0107564,-0.0688431,-0.0901137,0.993491,-0.0110538,0.0757276,0.491565
1.61859e+09,0.0068247,-0.0686304,-0.13615,0.988285,0.0022375,0.0715058,0.489158
1.61859e+09,0.00338424,-0.0632774,-0.186471,0.980415,0.0119754,0.0673246,0.489961
1.61859e+09,0.00147507,-0.0566917,-0.2372,0.969804,0.0209049,0.0618281,0.488529
1.61859e+09,0.00180005,-0.0584617,-0.284258,0.956962,0.0284263,0.0558225,0.489912
1.61859e+09,0.0019391,-0.0744786,-0.328742,0.941476,0.0344362,0.0497283,0.489212
1.61859e+09,0.00124527,-0.0878486,-0.372743,0.923766,0.040023,0.0428167,0.494273
1.61859e+09,-0.0052515,-0.102968,-0.417756,0.90269,0.0457509,0.0332581,0.496529
1.61859e+09,-0.0152579,-0.119405,-0.459788,0.879832,0.0493442,0.0248663,0.498641
1.61859e+09,-0.0213904,-0.126978,-0.498359,0.857355,0.0523041,0.0144512,0.494524
1.61859e+09,-0.0212895,-0.12721,-0.534232,0.835441,0.0538762,0.00215945,0.488711
1.61859e+09,-0.0144465,-0.122836,-0.56308,0.817095,0.0536842,-0.00996478,0.48243
1.61859e+09,-0.00490425,-0.115277,-0.58324,0.804064,0.0534655,-0.0225136,0.473159
1.61859e+09,-0.0032541,-0.110732,-0.598087,0.793738,0.0500699,-0.0342447,0.466175
1.61859e+09,-0.00557482,-0.109593,-0.606235,0.787679,0.0500687,-0.0373934,0.461121
1.61859e+09,-0.00916506,-0.110833,-0.608197,0.785957,0.0473106,-0.0398416,0.4583
1.61859e+09,-0.0136038,-0.114643,-0.606456,0.786691,0.0456573,-0.0393823,0.457519
1.61859e+09,-0.0162321,-0.116136,-0.600602,0.790902,0.0428414,-0.0366209,0.458171
1.61859e+09,-0.0156826,-0.115534,-0.590448,0.798609,0.0444698,-0.0319194,0.457734
1.61859e+09,-0.0115513,-0.112916,-0.57379,0.811099,0.044582,-0.0261111,0.45493
1.61859e+09,-0.00578377,-0.108709,-0.549198,0.828571,0.0440061,-0.0189184,0.44866
1.61859e+09,-0.00139929,-0.109348,-0.515396,0.849946,0.0391076,-0.00782516,0.449695
1.61859e+09,0.0020094,-0.111231,-0.471689,0.874719,0.0318142,0.00656716,0.452007
1.61859e+09,0.00945933,-0.106083,-0.419167,0.901641,0.0249771,0.0194609,0.45572
1.61859e+09,0.0174343,-0.0986085,-0.361961,0.926799,0.0174153,0.0302927,0.457773
1.61859e+09,0.0219369,-0.0921065,-0.301952,0.94861,0.0117635,0.0426192,0.456687
1.61859e+09,0.0205782,-0.0877814,-0.238702,0.966898,0.00354929,0.0562801,0.451711
1.61859e+09,0.0166458,-0.0848781,-0.17414,0.980915,-0.00467706,0.0708423,0.443318
1.61859e+09,0.0105914,-0.0885778,-0.107605,0.990183,-0.0148179,0.0848862,0.436056
1.61859e+09,0.00431094,-0.0910274,-0.0406671,0.995008,-0.0208618,0.0960079,0.424404
1.61859e+09,-0.00106555,-0.0876063,0.028677,0.995742,-0.0259809,0.102263,0.420747
1.61859e+09,-0.00415558,-0.0867249,0.0912872,0.992032,-0.029013,0.103517,0.417633
1.61859e+09,-0.00222831,-0.0881072,0.14533,0.98545,-0.0330306,0.10218,0.413821
1.61859e+09,0.00128568,-0.0875319,0.194457,0.976997,-0.038237,0.0982904,0.412643
1.61859e+09,0.00478744,-0.0883989,0.23809,0.9672,-0.0485722,0.0932029,0.409357
1.61859e+09,0.0052862,-0.0854776,0.276766,0.957113,-0.0572985,0.0879842,0.405592
1.61859e+09,0.00131861,-0.0814967,0.312113,0.946542,-0.0672478,0.0820316,0.400422
1.61859e+09,-0.000258452,-0.0874296,0.342551,0.935422,-0.0791393,0.0773461,0.394919
1.61859e+09,0.000913166,-0.0951338,0.362584,0.927082,-0.0846344,0.0764628,0.391276
1.61859e+09,-0.00424773,-0.0879383,0.37185,0.924109,-0.0841248,0.0793225,0.389154
1.61859e+09,-0.0108669,-0.0763287,0.371569,0.925199,-0.0821211,0.0848446,0.390801
1.61859e+09,-0.0117997,-0.072878,0.36598,0.92769,-0.0824506,0.0882501,0.387964
1.61859e+09,-0.00700361,-0.0742995,0.353728,0.932366,-0.0849377,0.0926123,0.387805
1.61859e+09,-0.00426178,-0.0723846,0.330345,0.941071,-0.0841594,0.0992701,0.391229
1.61859e+09,-0.00750548,-0.0678918,0.29584,0.952792,-0.0806511,0.108699,0.394571
1.61859e+09,-0.0102675,-0.0670304,0.253374,0.964989,-0.0778582,0.117832,0.403599
1.61859e+09,-0.00803655,-0.0727658,0.20346,0.976343,-0.0737147,0.124076,0.407839
1.61859e+09,-0.00417805,-0.078007,0.143371,0.986581,-0.0669947,0.128965,0.413832
1.61859e+09,-0.00159071,-0.0764633,0.0737251,0.994342,-0.0554307,0.133623,0.423574
1.61859e+09,-0.00267552,-0.0666126,0.000720088,0.997775,-0.0408209,0.133433,0.432298
1.61859e+09,-0.00252817,-0.0606561,-0.0694675,0.995735,-0.025968,0.127568,0.441348
1.61859e+09,-0.000391266,-0.0651403,-0.134628,0.988753,-0.0132736,0.118782,0.446293
1.61859e+09,0.00304525,-0.0768143,-0.195384,0.977709,-0.00317327,0.109114,0.452769
1.61859e+09,0.00281069,-0.0978895,-0.254572,0.962082,0.00718047,0.101181,0.455924
1.61859e+09,-0.000590851,-0.117285,-0.310911,0.943175,0.0177186,0.0941384,0.461118
1.61859e+09,-0.00190822,-0.129791,-0.360679,0.923613,0.0272805,0.0864824,0.465154
1.61859e+09,-0.000314388,-0.1383,-0.404337,0.904093,0.0323227,0.0765489,0.465603
1.61859e+09,0.00660174,-0.137325,-0.443247,0.885794,0.0395432,0.0651414,0.464502
1.61859e+09,0.0181923,-0.129306,-0.474965,0.870263,0.0432163,0.0524055,0.460114
1.61859e+09,0.0291802,-0.122328,-0.498274,0.85785,0.043725,0.041356,0.452316
1.61859e+09,0.0345294,-0.116844,-0.513717,0.849264,0.0400362,0.0325881,0.444778
1.61859e+09,0.0329343,-0.116372,-0.52294,0.843746,0.0367602,0.0275566,0.436845
1.61859e+09,0.0292571,-0.119017,-0.525553,0.841887,0.0330815,0.026118,0.433105
1.61859e+09,0.0266552,-0.120037,-0.521631,0.844264,0.0320224,0.0272532,0.431165
1.61859e+09,0.0229501,-0.123792,-0.508695,0.851691,0.0300322,0.0320597,0.433731
1.61859e+09,0.0223601,-0.125105,-0.483356,0.86615,0.0267899,0.0400063,0.438534
1.61859e+09,0.0281067,-0.120635,-0.442934,0.887956,0.0207466,0.0502102,0.443383
1.61859e+09,0.0343348,-0.108371,-0.390697,0.913473,0.0124657,0.0610392,0.446244
1.61859e+09,0.0337034,-0.0923022,-0.331153,0.938447,0.00253191,0.0748556,0.442635
