1618587128381984234, -0.999994, -1.83135e-06, -0.00331858, 0.000551844, 0, 0, 0, 0, 0, 0
1618587128757513523, -0.999994, -0.000845577, 0.00328406, 0.000605589, -0.000332162, 0.000517756, 7.24815e-05, 0.00795333, 0.000658272, 0.00300462
1618587128857649565, -0.999818, -0.000813933, 0.0190545, 0.000490173, 0.00198904, 0.00188893, -0.00253781, 0.00316636, 0.0237172, 0.00153447
1618587128957813025, -0.99964, 0.00135489, 0.0267916, 0.000888908, 0.000416022, 0.00638942, 0.000255951, -0.0101983, 0.0439476, 0.125849
1618587129057950735, 0.999822, -0.0043796, -0.018363, 8.61647e-05, -0.00169137, 0.00989414, 0.0233527, -0.00920222, 0.016254, 0.27746
1618587129158059359, 0.999811, -0.00753861, -0.0179029, 0.00121693, -0.00235772, 0.0091606, 0.0570397, -0.00404193, -0.0224839, 0.368151
1618587129258115292, 0.999689, -0.0120085, -0.0218443, 0.00101099, -0.00969517, 0.00386061, 0.100381, -0.0427617, -0.0351108, 0.486329
1618587129358150959, -0.999805, 0.0195453, -0.00238002, 0.00130198, -0.0153509, 0.000754578, 0.155481, -0.0766442, -0.0207113, 0.603207
1618587129458111525, -0.99953, 0.0287796, -0.00991262, 0.00355449, -0.0230078, -0.000272234, 0.214414, -0.0705349, -0.0138514, 0.615552
1618587129557996750, -0.999169, 0.0406786, -0.00074378, 0.00242973, -0.0276129, -0.000611298, 0.271637, -0.0458431, 0.00289705, 0.584985
1618587129657832861, -0.998625, 0.0520528, 0.00502795, 0.00363702, -0.0294832, -0.00194998, 0.323392, -0.0433849, 0.0110121, 0.562554
1618587129757462025, -0.998386, 0.0563808, 0.000663018, 0.00685473, -0.0313079, -0.00186503, 0.363883, -0.0488045, 0.0258185, 0.498466
1618587129856979132, -0.998383, 0.0541143, -0.0160844, 0.00671624, -0.0362168, 0.000328129, 0.398023, -0.0722695, 0.0320028, 0.426944
1618587129956735373, -0.997677, 0.0507737, -0.0453988, 0.000839917, -0.0417005, 0.00272218, 0.43732, -0.0628285, 0.0210373, 0.379864
1618587130056664467, 0.996963, -0.0477715, 0.061471, 0.00177038, -0.044434, 0.00430841, 0.474911, -0.0264308, 0.010902, 0.316861
1618587130156756878, 0.996557, -0.045274, 0.0693457, 0.00392219, -0.0443106, 0.00586977, 0.502766, 0.000288252, 0.030928, 0.205002
1618587130256847620, 0.996232, -0.0399509, 0.0768789, 0.0039396, -0.0421262, 0.0105021, 0.514896, 0.0167945, 0.0459536, 0.0165706
1618587130356945038, 0.996131, -0.0329796, 0.0813737, 0.00378938, -0.0383249, 0.0176419, 0.520775, 0.0448226, 0.0550518, -0.0904973
1618587130457131147, 0.996836, -0.0284183, 0.0740502, 0.00524071, -0.0298836, 0.0249582, 0.523488, 0.0909466, 0.0458978, -0.13333
1618587130557338476, 0.997979, -0.0269577, 0.0571315, 0.00687145, -0.0196676, 0.029461, 0.524141, 0.111049, 0.0254467, -0.125616
1618587130657477140, 0.998857, -0.026678, 0.0384662, 0.0097051, -0.0104094, 0.032817, 0.518623, 0.0975025, 0.0217153, -0.101557
1618587130757508039, 0.999063, -0.0253796, 0.0301569, 0.0178889, -0.00432554, 0.0381956, 0.521334, 0.0676076, 0.0438704, -0.0254368
1618587130857521057, 0.998546, -0.0251491, 0.0289141, 0.0379248, -0.00141788, 0.0460421, 0.536309, 0.0497806, 0.069439, 0.080087
1618587130957625866, 0.996533, -0.0273796, 0.0291059, 0.0729676, -0.00162184, 0.0570598, 0.561003, 0.0168847, 0.105705, 0.148585
1618587131057715893, 0.991936, -0.0313302, 0.0275575, 0.119677, -0.0039448, 0.0688776, 0.577516, -0.0108136, 0.126936, 0.148484
1618587131157704115, 0.984669, -0.0343514, 0.0303629, 0.168299, -0.00850943, 0.0807334, 0.591806, -0.0381688, 0.135211, 0.137531
1618587131257694721, 0.975014, -0.0358339, 0.0331447, 0.216713, -0.0149124, 0.0906646, 0.602535, -0.0550031, 0.120718, 0.108647
1618587131357610941, 0.963392, -0.0366028, 0.0288032, 0.264019, -0.0213177, 0.0968732, 0.607266, -0.0439939, 0.104769, 0.0802486
1618587131457544804, 0.951193, -0.0394349, 0.0166288, 0.305616, -0.0221256, 0.101957, 0.599501, -0.0171695, 0.108913, 0.0433168
1618587131557484388, 0.938815, -0.0386272, 0.0176728, 0.341792, -0.0210816, 0.105743, 0.591983, 0.00176508, 0.0986355, 0.024826
1618587131657377720, 0.926197, -0.0358389, 0.0195927, 0.374822, -0.0187129, 0.110296, 0.584968, 0.0123839, 0.0834149, 0.00349057
1618587131757389545, 0.912863, -0.033911, 0.0147574, 0.406588, -0.0162974, 0.114242, 0.578558, 0.0161011, 0.0594165, -0.0123384
1618587131857550144, 0.899892, -0.035036, 0.00192276, 0.434699, -0.0147852, 0.110644, 0.567784, -0.0059572, 0.018006, -0.0308245
1618587131957780838, 0.888266, -0.0314862, -0.000539904, 0.458249, -0.015909, 0.110982, 0.559618, -0.0400612, 0.00265986, -0.0396757
1618587132058025837, 0.87812, -0.0271795, 3.06697e-05, 0.477668, -0.0192882, 0.110309, 0.552475, -0.0423094, -0.0344571, -0.0442943
1618587132158325434, 0.870424, -0.0259388, -0.00398892, 0.491604, -0.0230943, 0.108705, 0.545801, -0.0425536, -0.06003, -0.0568866
1618587132258625269, 0.866972, -0.0268658, -0.00982166, 0.497535, -0.0258661, 0.103298, 0.536397, -0.0340525, -0.0838073, -0.080911
1618587132358890772, 0.86632, -0.0264655, -0.0103748, 0.49868, -0.0271741, 0.0994781, 0.529338, -0.019879, -0.0924859, -0.082509
1618587132459057808, 0.866961, -0.0263142, -0.0108263, 0.497564, -0.0275788, 0.095456, 0.523148, -0.0117749, -0.0940241, -0.080407
1618587132559163809, 0.868396, -0.0263159, -0.0120284, 0.495027, -0.0276298, 0.0920815, 0.517875, -0.00820034, -0.0872177, -0.0789979
1618587132659212112, 0.870515, -0.0245241, -0.0104531, 0.49142, -0.027599, 0.0918743, 0.514209, -0.000710048, -0.0724089, -0.0818024
1618587132759138584, 0.873747, -0.0230413, -0.00940835, 0.485743, -0.0274716, 0.0919242, 0.510509, 0.00395609, -0.0655658, -0.0736074
1618587132859018564, 0.877528, -0.0221265, -0.00921476, 0.478926, -0.027314, 0.0918359, 0.506799, 0.00435422, -0.0619524, -0.0664994
1618587132958907604, 0.882916, -0.0230647, -0.00954253, 0.468867, -0.0259972, 0.0888621, 0.500384, 0.0134531, -0.0592618, -0.0649637
1618587133058875084, 0.891649, -0.0236876, -0.00493844, 0.45208, -0.0244554, 0.0844414, 0.49317, 0.0142407, -0.0619075, -0.0676849
1618587133158854961, 0.902989, -0.0230215, 0.00385313, 0.429029, -0.0227974, 0.081206, 0.484535, 0.0134713, -0.0666067, -0.0747183
1618587133258836269, 0.918268, -0.0259645, 0.0110841, 0.394952, -0.0195646, 0.0755327, 0.473623, 0.0393534, -0.0659132, -0.0845945
1618587133358865499, 0.935713, -0.0311601, 0.0206145, 0.350778, -0.0150855, 0.0714652, 0.465576, 0.0532382, -0.0572173, -0.0771812
1618587133458818197, 0.951525, -0.0361989, 0.026751, 0.304259, -0.011106, 0.0674635, 0.456542, 0.0340998, -0.0568134, -0.070719
1618587133558780670, 0.96439, -0.0386511, 0.0409248, 0.258424, -0.00963002, 0.0658194, 0.451038, 0.0111845, -0.0486745, -0.0521595
1618587133658751965, 0.975482, -0.0420668, 0.0595228, 0.207657, -0.00986471, 0.0643055, 0.449329, 0.00242095, -0.0563496, -0.0461922
1618587133758638382, 0.984832, -0.0459417, 0.072772, 0.150665, -0.0102855, 0.0605236, 0.444884, -0.00146844, -0.0656832, -0.0650102
