0, 0, 0, 0.0316228, 0.0316228, 0.0316228
-0.000221111, 0.00482657, 0.00311735, 0.136894, 0.136894, 0.0749178
0.0192305, 0.00967806, 0.0588811, 0.16308, 0.162654, 0.087243
-0.013967, 0.00656578, 0.2851, 0.185086, 0.184484, 0.099984
-0.00837274, -0.0507102, 0.433971, 0.195151, 0.195352, 0.11232
-0.0171683, -0.0744805, 0.522548, 0.201305, 0.198061, 0.124404
-0.0569562, -0.0746767, 0.575915, 0.209875, 0.197263, 0.136888
-0.0521518, -0.0450006, 0.601108, 0.21867, 0.196595, 0.149313
-0.0625311, -0.00661751, 0.557393, 0.222059, 0.196622, 0.159578
-0.0840877, 0.0341045, 0.424742, 0.224528, 0.19565, 0.169107
-0.0848375, 0.0632372, 0.210593, 0.221762, 0.193277, 0.175078
-0.0479149, 0.056981, 0.0744188, 0.213941, 0.192223, 0.175241
-0.0156324, 0.0523085, -0.0209353, 0.208554, 0.193074, 0.174842
-0.0023812, 0.0414359, -0.0839354, 0.20304, 0.19474, 0.17281
0.00405339, 0.0355184, -0.087914, 0.198648, 0.19634, 0.169665
-0.00446301, 0.047755, -0.0223275, 0.197392, 0.197182, 0.166597
-0.0084508, 0.0641425, 0.0712649, 0.19787, 0.197473, 0.164759
-0.0217183, 0.067602, 0.104055, 0.197767, 0.202198, 0.168705
-0.01445, 0.0427435, 0.0929592, 0.19663, 0.217871, 0.182177
-0.0013059, 0.0352759, 0.0525047, 0.195202, 0.243006, 0.203066
0.0204994, 0.0403277, 0.0250346, 0.196214, 0.273032, 0.227179
0.0273024, 0.0516873, 0.0015482, 0.200134, 0.304972, 0.25224
0.0438748, 0.0394149, -0.0154646, 0.206612, 0.336821, 0.27735
0.0412468, 0.0284044, -0.0281492, 0.214417, 0.364293, 0.300656
0.0327349, 0.00633523, -0.0383046, 0.220274, 0.3815, 0.319227
0.00462203, 0.00209889, -0.0485442, 0.223056, 0.384249, 0.330264
-0.0281832, 0.00401557, -0.0316168, 0.220771, 0.373686, 0.332232
-0.0273449, -0.00316085, -0.0158528, 0.212771, 0.348044, 0.320706
-0.0148663, -0.0270991, -0.00720704, 0.20452, 0.313378, 0.294731
-0.010635, -0.0657337, -0.0165233, 0.19931, 0.276567, 0.261946
-0.0201014, -0.0930422, -0.0372274, 0.196644, 0.243163, 0.23231
-0.0319332, -0.0779321, -0.033936, 0.194811, 0.216009, 0.209417
-0.0243054, -0.054826, -0.0134648, 0.193843, 0.197063, 0.193475
-0.0118508, -0.00696218, 0.00533886, 0.192829, 0.1862, 0.183927
0.0132435, 0.0196647, 0.0190017, 0.192564, 0.182464, 0.180604
0.0224637, 0.0185207, 0.0170706, 0.193364, 0.185488, 0.183855
0.0206732, 0.0159205, 0.00855513, 0.194209, 0.194293, 0.191888
0.0188094, -0.0112772, 0.00679884, 0.196029, 0.207523, 0.203573
-0.00474461, -0.0476556, 0.00575516, 0.197871, 0.223439, 0.217461
-0.0237569, -0.0819629, 0.00688803, 0.198631, 0.239646, 0.231398
-0.031967, -0.0911199, 0.0320813, 0.197819, 0.254626, 0.244109
-0.0443132, -0.0949523, 0.0565969, 0.195554, 0.265969, 0.255187
-0.0394701, -0.090195, 0.0511768, 0.191901, 0.272091, 0.264002
-0.0164916, -0.0844754, 0.0116305, 0.187078, 0.273041, 0.270157
0.000624693, -0.0740356, -0.0264829, 0.182186, 0.269961, 0.272959
0.0104406, -0.045963, -0.0346366, 0.177939, 0.264489, 0.272319
0.0163639, -0.0212665, -0.0222204, 0.175456, 0.257479, 0.267365
0.0137609, -0.0229059, -0.0371903, 0.174356, 0.248804, 0.260145
0.0253732, -0.0261854, -0.0552614, 0.174374, 0.239108, 0.253968
0.0519924, -0.0186327, -0.0600395, 0.175153, 0.229505, 0.249421
0.0407273, -0.0323163, -0.0549095, 0.175987, 0.219701, 0.243921
0.00838726, -0.0544275, -0.0334079, 0.177053, 0.209592, 0.237768
-0.0146482, -0.0639471, -0.0110377, 0.178779, 0.199804, 0.232157
-0.0307795, -0.0652402, -0.00635233, 0.180798, 0.191508, 0.227016
-0.0373766, -0.0420774, -0.0116649, 0.183513, 0.18549, 0.222145
-0.0249324, -0.0217469, -0.0111627, 0.186022, 0.181726, 0.216714
-0.0054278, -0.0069743, -0.014473, 0.187563, 0.179197, 0.210522
0.00578064, 0.016375, -0.015844, 0.18866, 0.177039, 0.204062
0.0129874, 0.0281255, -0.0112074, 0.188788, 0.175484, 0.19781
0.00563652, 0.0394, 0.0207286, 0.188895, 0.174908, 0.192448
-0.00338259, 0.0457711, 0.0745898, 0.188615, 0.176202, 0.188689
0.00706433, 0.0517259, 0.119868, 0.188094, 0.17975, 0.18721
0.00428256, 0.0611684, 0.139677, 0.18712, 0.185158, 0.188051
0.0109106, 0.063146, 0.145846, 0.185901, 0.192569, 0.191385
0.0202724, 0.0672171, 0.131123, 0.185164, 0.201569, 0.197339
0.016413, 0.0845506, 0.130973, 0.185578, 0.211933, 0.2052
0.00986627, 0.106733, 0.128411, 0.18613, 0.222479, 0.21331
-0.00622504, 0.111665, 0.118228, 0.185418, 0.231165, 0.220178
-0.023411, 0.123145, 0.0977566, 0.183968, 0.236316, 0.225564
-0.0207517, 0.120128, 0.0565696, 0.181196, 0.237357, 0.230078
0.00946322, 0.118175, 0.0208586, 0.178746, 0.235369, 0.232911
0.016945, 0.10397, -0.00306212, 0.176981, 0.230741, 0.23273
0.0185867, 0.058255, -0.0235791, 0.175304, 0.224153, 0.230201
0.0242074, 0.0272112, -0.0408405, 0.174508, 0.216557, 0.225872
0.0184327, 0.0305123, -0.0523569, 0.174441, 0.208921, 0.220867
0.00928412, 0.0372271, -0.0327364, 0.17505, 0.202267, 0.216622
-0.00578796, 0.0340275, -0.0108539, 0.175538, 0.196491, 0.213257
-0.019479, 0.0316301, -0.00361342, 0.175489, 0.191521, 0.210349
-0.028363, 0.0249306, -0.0133177, 0.174997, 0.187626, 0.207764
-0.0428866, 0.0209527, -0.0312637, 0.174435, 0.184899, 0.205329
-0.0346924, 0.00522205, -0.0237022, 0.174843, 0.18309, 0.202861
-0.0172181, -0.0138521, -0.0128164, 0.175499, 0.181218, 0.199739
-0.0111979, -0.037624, -0.0226224, 0.175937, 0.178863, 0.196047
-0.00764684, -0.0395679, -0.0363649, 0.175948, 0.176214, 0.19198
0.0125265, -0.032192, -0.0303351, 0.17606, 0.17409, 0.188211
0.0467118, -0.0238961, 0.00440762, 0.17695, 0.173612, 0.185692
0.0480906, -0.0405981, 0.0347548, 0.178769, 0.175602, 0.185387
0.0332767, -0.0583315, 0.0234347, 0.180351, 0.18017, 0.187653
0.024511, -0.0828876, -0.00135646, 0.18197, 0.187154, 0.192125
0.00742563, -0.0998501, -0.0146964, 0.18299, 0.195847, 0.198093
-0.0210334, -0.109315, -0.0226528, 0.182956, 0.204719, 0.20479
-0.0367678, -0.102657, -0.0348884, 0.181168, 0.211965, 0.211177
-0.0276761, -0.0915607, -0.0545857, 0.178385, 0.2165, 0.216458
