0, -nan
0, 53.9025
0, -nan
0, 0.00154302
0, -nan
0, -nan
0, 0.124528
0, 49.4845
0, -nan
0, -nan
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, -nan
0, 2.50548
0, 30.7743
0, 6.1004e-155
0, 1.47368e-07
0, 1.80111e-154
0, 0.0975982
0, 0.0017929
0, 0
0, 29.8631
0, 0.0044123
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 3.89308e-07
0, 3.13557e-158
0, 0
0, 4.15139e-155
0, 0
0, 0.0831466
0, 0
0, -nan
0, 7.31193e-158
0, 2.50736e-07
0, 0
0, 6.07255e-155
0, 0
0, 0
0, 3.01077e-155
0, 0
0, 0
0, -nan
0, 9.32852e-154
0, -nan
0, 1.19332e-153
0, -nan
0, 1.19332e-153
0, -nan
0, 1.19332e-153
0, -nan
0, 1.19332e-153
0, 4.08354e-155
0, 1.53368
0, -nan
0, 15.8848
0, 0.28667
0, 3.75107e-158
0, 0
0, 5.71683e-155
0, 0
0, 0
0, -nan
0, 6.18902e-155
0, 5.6752e-155
0, 6.07499e-155
0, 7.38771e-158
0, -nan
0, 3.44542
0, 6.04428e-155
0, 7.92952
0, 0.000719148
0, 86.1859
0, 0.0170085
0, -nan
0, 7.11583e-155
0, 1.44919e-155
0, 3.22624e-158
0, 3.48969e-155
0, -nan
0, 0
0, 0
0, 5.82663e-155
0, 0.0478741
0, 0.341549
0, -nan
0, 5.27764e-155
0, 68.8287
0, -nan
0, 0
0, -nan
0, 3.96803e-158
0, 4.47389e-155
0, -nan
0, 4.064e-158
0, -nan
0, 4.064e-158
0, 3.29721e-155
0, 0
0, 0
0, 0.00373108
0, 4.80753
0, 0
0, 0
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 5.04048e-155
0, 1
0, 5.59163e-155
0, 6.60713e-06
0, 0
0, 0
0, 7.07318e-155
0, 0
0, -nan
0, 0
0, 0
0, 93.4395
0, 0
0, 0
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, 0
0, 0
0, 2.99947e-155
0, 4.63812e-155
0, -nan
0, 7.10606e-155
0, -nan
0, 0
0, -nan
0, 1.29549e-155
0, 6.27283e-155
0, 4.9356e-158
0, 0
0, 0.0153292
0, 0.404521
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 126.1
0, 4.88766e-158
0, 13.9851
0, 4.92498e-158
0, 0
0, -nan
0, 80.9625
0, 0
0, 0
0, 0
0, 0.00691664
0, 0.181085
0, 7.838
0, 0
0, 0
0, -nan
0, 0.00204623
0, 0
0, 0
0, 0.288503
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 7.80457e-05
0, 0
0, 3.48304
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1.55352
0, 29.0996
0, 1.75549
0, 7.30423
0, 0.00707599
0, 280.94
0, 324.808
0, 292.662
0, 331.697
0, 510.728
0, 306.365
0, 126.629
0, 0.0845503
0, 245.217
0, 0.332175
0, 0.00733541
0, -nan
0, 55.7754
0, 26.1137
0, 9.01552
0, 1.50674
0, -nan
0, -nan
0, -nan
0, 0.462816
0, 0.169522
0, 0.285834
0, 0.813758
0, 0.515302
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 1.2276e-09
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, 0.00187225
0, -nan
0, -nan
0, 0.00187225
0, -nan
