0, 0
0, 1.61762
0, 1.93698e-155
0, 0.00190305
0, 0.0012717
0, 7.45728e-158
0, -nan
0, 7.45728e-158
0, -nan
0, -nan
0, 1.29093e-141
0, 32.865
0, -nan
0, 32.865
0, -nan
0, 32.865
0, -nan
0, 32.865
0, 1.74485e-140
0, 9.94009e-155
0, 2.36409
0, 1.51617e-154
0, 0
0, 0.000245232
0, 8.13991e-151
0, 6.7333
0, 4.08894e-10
0, 0
0, 0
0, 91.1895
0, 0
0, 91.1895
0, -nan
0, 91.1895
0, 0
0, 0.0363475
0, 7.41996e-155
0, 0
0, 2.94864e-155
0, 5.61156
0, 77.0318
0, 0.0018576
0, 1.38401e-06
0, 4.3749e-154
0, -nan
0, 7.4068
0, 6.15374e-155
0, -nan
0, -nan
0, -nan
0, 18.9255
0, -nan
0, 0
0, 0.3893
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 4.37191e-158
0, 0.866292
0, -nan
0, 7.54172e-158
0, 0
0, 0
0, 0
0, 0.370804
0, 2.71812e-155
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, -nan
0, 5.05798
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 2.78494
0, 0.0421617
0, 0
0, 0
0, 1.9374
0, -nan
0, 0
0, -nan
0, -nan
0, 49.7978
0, 85.748
0, -nan
0, -nan
0, 85.748
0, -nan
0, 0.856548
0, 0
0, 6.53062e-158
0, 0
0, 4.18203
0, 0
0, 35.5353
0, 0
0, -nan
0, 3.70742
0, -nan
0, -nan
0, 2.97485
0, -nan
0, -nan
0, 0
0, 41.7766
0, 6.17405
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, 0
0, 0
0, 0
0, 92.841
0, -nan
0, 92.841
0, -nan
0, 92.841
0, -nan
0, 92.841
0, 5.55892e-155
0, -nan
0, 5.02404e-155
0, 0
0, -nan
0, -nan
0, 0.010762
0, 0
0, 0
0, 4.85238
0, 2.46519
0, 5.12763
0, 7.39295e-158
0, -nan
0, 0
0, 1.79831e-07
0, 0
0, 5.19427
0, -nan
0, 169.809
0, 236.291
0, 220.8
0, 199.264
0, 213.873
0, 132.498
0, -nan
0, 0
0, 1.61524
0, 0
0, 0.392706
0, 0
0, 0
0, 9.14442
0, 0
0, 5.02404e-155
0, -nan
0, 0.384123
0, 7.3508e-158
0, 6.72836e-155
0, 1.8131
0, 0
0, 0
0, 0.148317
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0
0, 40.3899
0, 9.63962
0, 2.23036
0, 0
0, 7.04494e-158
0, 1.35558
0, 63.8543
0, 6.53133e-155
0, 3.70037
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 9.29108
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, -nan
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
0, 0
0, 0.00721296
