1618585871199464321, -0.999995, -2.48314e-06, -0.00299222, 0.00082986, 0, 0, 0, 0, 0, 0
1618585871562609434, -0.999994, -0.00067701, 0.00330289, 0.00100122, -0.00109015, 0.00101651, 9.1174e-05, -0.000221111, 0.00482657, 0.00311735
1618585871662608147, -0.999663, 0.00192638, 0.0255817, 0.00389978, -0.000504961, 0.00202558, 0.000767897, 0.00335247, 0.0125365, 0.0584534
1618585871762669086, -0.99985, 0.00827792, 0.0115186, 0.0099361, -0.00191148, 0.00303966, 0.018191, -0.0253568, 0.0100175, 0.286451
1618585871862672806, -0.999615, 0.0151995, -0.0208491, 0.0101953, -0.00507754, 0.00141837, 0.0569069, -0.0252847, -0.0368889, 0.443333
1618585871962612152, -0.999314, 0.0205788, -0.030446, 0.0046865, -0.00910964, -0.0036151, 0.108641, -0.0462072, -0.0543007, 0.546956
1618585872062501192, 0.998382, -0.0266969, 0.0500335, 0.0042008, -0.0171261, -0.00817499, 0.171254, -0.0834724, -0.0489564, 0.622329
1618585872162339211, 0.997801, -0.0326491, 0.0566489, 0.010885, -0.0247733, -0.0107072, 0.238428, -0.0762186, -0.016687, 0.669001
1618585872262138367, 0.997758, -0.0369406, 0.0539161, 0.0144162, -0.031787, -0.00964693, 0.304575, -0.0865408, 0.0198115, 0.636031
1618585872361916304, 0.997095, -0.0380405, 0.0649739, 0.0114969, -0.0405933, -0.00507846, 0.360682, -0.104106, 0.0594044, 0.501567
1618585872461812258, 0.997072, -0.0371983, 0.0667149, 0.00361679, -0.0508504, 0.00289091, 0.398565, -0.103459, 0.087415, 0.29507
1618585872561799049, -0.9975, 0.0377211, -0.0595815, 0.00461614, -0.0584247, 0.0116336, 0.417341, -0.0657991, 0.0813831, 0.149778
1618585872661868334, -0.997071, 0.0417393, -0.0631385, 0.0109883, -0.0615202, 0.0186235, 0.42355, -0.0299389, 0.0769576, 0.0465906
1618585872761938095, -0.997068, 0.0454154, -0.0597067, 0.0150756, -0.0607782, 0.0249, 0.422746, -0.0131206, 0.0652076, -0.0214301
1618585872861891031, -0.9973, 0.0466379, -0.0549737, 0.0139753, -0.0587987, 0.03014, 0.417445, -0.00357739, 0.0563552, -0.0343211
