-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
-0.00877124, -0.147166, -0.027689, 0.429659, -179.801, 178.277
